iso3,annee,migrants,pib_pc,ressources,population,n_events,n_deaths,polity2,conflits_pc,deces_pc,log_conflits,log_deces,log_migrants,log_pib,log_ressources,periode,lag_conflits,lag_migrants,lag_pib,lag_polity,lag_ressources,W_lag_migrants,W_log_pib,W_polity2,W_log_ressources,lag_log_conflits
CMR,2004,257850.8,1271.74326874167,4.73178788679167,16610487,1,0,-5,0.006020293083520068,0,0.006002243525307132,0,12.460140280257532,7.1481438907788375,1.7460275041855589,1996-2010,0,12.430014278292647,7.107502835094139,-5,1.805445471669795,11.871892699411076,7.659059597387454,-2,3.2295991242557127,0
CMR,2005,265503,1264.74345218659,7.39166566634719,17074594,3,0,-5,0.01756996388903888,0,0.01741739654962084,0,12.489385185464013,7.142624575998407,2.1272390307325995,1996-2010,0.006002243525307132,12.460140280257532,7.1481438907788375,-5,1.7460275041855589,11.928235454877763,7.7057508070038025,-2,3.4165719972556134,0.006002243525307132
CMR,2006,270697.2,1277.32990712342,8.54390800832229,17550407,0,0,-5,0,0,0,0,12.508759826152875,7.152527168104394,2.25590304605703,1996-2010,0.01741739654962084,12.489385185464013,7.142624575998407,-5,2.1272390307325995,11.976741718365517,7.71017165352705,-2,3.415184768007304,0.01741739654962084
CMR,2007,275891.4,1295.73067471287,8.98192175035093,18049896,0,0,-5,0,0,0,0,12.527766213613578,7.166830042594613,2.300775631941449,1996-2010,0,12.508759826152875,7.152527168104394,-5,2.25590304605703,12.00901721484035,7.7247949118345485,-2,3.368958851468528,0
CMR,2008,281085.6,1295.02211276052,10.0769277835546,18574056,1,0,-5,0.005383853693560523,0,0.0053694125626990155,0,12.546418085890005,7.1662830494786025,2.4048643670186083,1996-2010,0,12.527766213613578,7.166830042594613,-5,2.300775631941449,12.039681557662052,7.743537584094369,-2,3.4336226226480457,0
CMR,2009,286279.8,1290.89961351149,5.82385438485316,19113974,1,0,-5,0.005231774407561713,0,0.005218136223091075,0,12.564728426315584,7.163094629118003,1.9204244712825083,1996-2010,0.0053694125626990155,12.546418085890005,7.1662830494786025,-5,2.4048643670186083,12.068896635904764,7.75918861964355,-0.8333333333333333,3.0108685301354647,0.0053694125626990155
CMR,2010,291474,1290.9013745759,6.92041886170631,19668066,0,0,-5,0,0,0,0,12.582709517801492,7.163095993331912,2.069444091006968,1996-2010,0.005218136223091075,12.564728426315584,7.163094629118003,-5,1.9204244712825083,12.096800150155527,7.783138697557008,-0.8333333333333333,3.1861627271161925,0.005218136223091075
CMR,2011,334848.4,1297.3064962694,8.16416608406496,20232304,0,0,-5,0,0,0,0,12.721436157489496,7.168045468094992,2.2153008879609524,2011-2024,0,12.582709517801492,7.163095993331912,-5,2.069444091006968,12.123510309053984,7.799754888873837,-0.8333333333333333,3.3091899401799405,0
CMR,2012,378222.8,1319.66961634054,8.40581417479506,20809529,0,0,-5,0,0,0,0,12.843241362893348,7.185136693601378,2.2413280272991107,2011-2024,0,12.721436157489496,7.168045468094992,-5,2.2153008879609524,12.428009723339756,7.837420591181465,-0.8333333333333333,3.252509163600382,0
CMR,2013,421597.2,1347.2130636706,7.33302882488587,21402376,1,1,-5,0.004672378431254549,0.004672378431254549,0.004661496753531386,0.004661496753531386,12.95180800675046,7.205793340346184,2.1202269945187564,2011-2024,0,12.843241362893348,7.185136693601378,-5,2.2413280272991107,12.542752803735059,7.750170021203743,-0.6666666666666665,3.138310210234917,0
